id	text
23764	Welcome to the Sanctuary barracks. I am Drill Sergeant Dewey, the warrior trainer. Have you come to learn how to be a warrior?
23780	I know that Loryn, the postmaster for Snowhill, could really use a hand. Go find him at the Snowhill Post Office and give him some help.
23781	NOT LIVE - Help Loryn
23782	Loryn, the Postmaster for Snowhill, is overwhelmed. He needs your help!
23783	Find Loryn in Snowhill and talk to him.
23785	Loryn, the Postmaster for Snowhill, is overwhelmed and needs your help. Find him in Snowhill and see how you can lend a hand!
23788	Lucca De'Flor
23805	There's so much mail building up in Snowhill. Help Loryn with the avalanche of mail!
23815	Complete the Avalanche of Mail challenge given at the mail boxes near Loryn.
23817	The Snowhill Postmen are so behind on their work that mail is literally overflowing from their office and getting blown all around town. Help them get back on track by picking up and delivering some mail.
23872	Talk to Loryn and let him know you succeeded with this challenge.
23894	NOT LIVE - Snowhill Mail Sorting
23895	Beat this challenge to get the Snowhill Mail Room back on track by clicking on the mail boxes near Loryn!
23898	Launch the mail sorting game by clicking on the mailboxes near Loryn. Succesfully complete the game once. (Placeholder objective - just click the postboxes in the mean time)
23900	Beat the Snowhill Mail Sorting minigame to help get the Post Office organized.
23912	Snowhill Bushel
23914	Postman Rudolfo is assembling the fastest competitors in the Realm to compete in his Foot Race. Go Find him at the start of the race just south of Snowhill.
23919	Rich Snowhill Bushel
23923	Find Rudolfo just south of Snowhill and answer his challenge to the ultimate footrace.
24280	Line cook, Lucca De'Flor has been known to eat all sorts of strange foods. Challenge him to eat a Slugmud Surprise.
24281	Talk to Lucca De'Flor and challenge him to eat a Slugmud Surprise.
24282	Lucca can be found in Snowhill.
24283	You're not bad at making Slugmud Surprise. Now take it to Lucca De'flor in Snowhill and challenge him to eat it. I bet he will chicken out!
24302	Cleaning up after Sampson Stonefist is no easy job, but [*player*] managed to do it. Sampson claims to offer protection from bandits, then gets upset when his clients can't pay him because they got robbed!
24304	Sampson Stonefist can't say he's the best Brawler around anymore. #Cap([*player*]) rose to the challenge and took out enough bandits to claim the title from Sampson!
24314	Lucca De'Flor in Snowhill wants you to try your skills at making some fried foods. Cook up some Fried Starnut Stick and Spicy Vegetable Stirfry for him.
24320	Lucca is impressed that you beat him in the cooking contest, and a bit nauseous at having to eat the Slugmud Surprise. He would like to offer you a job catering lunch to the important people of Snowhill. Create 3 Sizzling Snowberry Sautes.
24323	Ugh. I can't believe you beat me at the cooking contest. That Slugmud Surprise was pretty bad. I am impressed that you beat me though. Would you like a job helping me to cook for some of the more important citizens of Snowhill?
24344	Deliver a Sizzling Snowberry Saute to Ryn at the hot springs in Snowhill, Mayor Crystalline in front of the Clocktower, Loryn at the Post Office, and Frostpetal at the front gates. Everyone can be found in Snowhill.
24348	I need you to deliver these Sizzling Snowberry Souffles to some residents of Snowhill. Now don't be late. If they are cold when you deliver them, your reputation as a chef could be ruined. Touch the basket to my left to start.
24375	Sometimes it's important to know when you are outnumbered. #Cap([*player*]) listened to Bertie and went and got help, rather than rushing in and getting knocked out by overwhelming numbers.
24378	Hoo-rah! Things are starting off on the right foot for [*player*], #he([*player*]) gave Drill Sergeant Dewey a battle cry to remember!
24383	All that marching during training paid off for [*player*], since #he([*player*]) made it to all the distant guardsmen that Morninglory sent #him([*player*]) to visit without even breaking a sweat.
24444	Merri can be found to the southeast of Snowhill in Lakeshore Fishing Village.
24567	You defeated the trolls' leader? I bet he was a big nasty, brute. You are a hero, my friend. I am not sure I want to go home though. I kind of like it here with Michi. You have my eternal gratitude however.
24773	Poor Ernie. He seems to be having trouble delivering the mail. He comes back with dog bites and bits of torn letters. Can you <font color='#D9781A'>help him</font> get the job done? <font color='#D9781A'>Click</font> the <font color='#D9781A'>mail boxes to start</font> the challenge.
24776	<font color='#D9781A'>Postman Rudolfo</font> is assembling the fastest competitors in the Realm to compete in his Foot Race. Go <font color='#D9781A'>find him at the start of the race just south of Snowhill</font>.
24825	Welcome to Snowhill! You picked a busy time to visit!<BR><BR>You should go <font color='#D9781A'>meet Mayor Crystalline</font>, near the town hall.
24865	No other warrior has wielded a weapon quite the way Fastvi Frostflutter once did. Some still believe his spirit guards our snowy village.<BR><BR>But that's a story for another time. Right now, you need to <font color='#D9781A'>report to Steele</font> for weapon training. He should be at the <font color='#D9781A'>barracks to the southeast</font>.
24984	There have been some complaints about bats flying out of the mines at night and terrorizing the citizens of Snowhill. Do you think you could go into the Bat Cave and clear out some of the bats?
24985	I have been informed by Buren that some of the miners that were fleeing from the bats in the Bat Caves have not returned. Can you go and rescue them? I just hope we are not too late.
25004	Ugh, I can't believe you beat me at the cooking contest! That Slugmud Surprise was pretty bad. I'm impressed that you won, though. Would you like a job helping me cook for some of the more important citizens of Snowhill?
25005	I need you to <font color='#D9781A'>deliver</font> these <font color='#D9781A'>Sizzling Snowberry Souffles</font> to some residents of Snowhill. Now don't be late! If they are cold, your reputation as a chef could be ruined. <BR><BR><font color='#D9781A'>Gather</font> the <font color='#D9781A'>food</fotn> from the <font color='#D9781A'>basket behind me</font> to start.
26345	Snowhill Lodge
26347	Snowhill Lodge Bed
26349	Snowhill Lodge Chair
26351	Snowhill Lodge Dining Table
26353	Snowhill Lodge Couch
26355	Snowhill Lodge Moose Head
26357	Snowhill Lodge Rug
26433	Snowhill Sky Wallpaper
28258	Snowhill Lodge Special!
28259	For a limited time only, save 40% on a Snowhill Lodge. Priority 175. Bundle Sale.
29164	Snowhill Explorer's Backpack
29402	Snowhill Explorer's Midriff Shirt
29884	{n}Snowhill Explorer's Boots{pl="Snowhill Explorer's Boots"}
30064	{n}Snowhill Explorer's Gloves{pl="Snowhill Explorer's Gloves"}
30273	Snowhill Explorer's Hat
30604	{n}Snowhill Explorer's Pants{pl="Snowhill Explorer's Pants"}
30715	Snowhill Snow Globe
30723	Shake this to make it snow in Snowhill!
31010	Snowhill Explorer's Shirt
31298	It's an Ice Fishing party in the mountains of Snowhill! SERVER 1
31299	Snow Day: Snowhill Party
31300	Gather around the Gifting Tree in Snowhill and party! SERVER 1
31314	New Years Eve in Snowhill
31315	It's midnight somewhere every hour! Party in Snowhill like it's 2010! SERVER 1
31336	Snowhill Mail Sorting
31341	Play Snowhill Soccer for bonus rewards!
31491	It's the first party of 2011! Meet at the Snowhill stage to kick off the New Year in style! SERVER 1
35578	Find Loryn
35625	Good to see you. I need your help. The Queen of Sanctuary is throwing a big party and I need to find out what some of the guests want to eat. Can you please visit Glitter, Mayor Crystalline, General Glowbright, and Pappy Farnum and find out what they want me to cook for them?
35627	Bordon wants to create a unique dish for the Queen's party and needs your help. Talk to Glitter, Pappy Farnum, Mayor Crystalline, and General Glowlight to see what they want to eat.
35632	Talk to Mayor Crystalline.
35633	Mayor Crystalline is the mayor of Snowhill and can be found there, near the town hall.
35666	Return to Morninglory with the supplies.
35670	Return to Sampson and talk to him.
35673	Sampson Stonefist can be found in Sanctuary.
35736	Therin is impressed with your growing skills and wants you to visit Steelbloom the smith in Sanctuary.
35788	While you look sturdy enough to wield a mining pickaxe, you don't have to take on that trade to further your smithing skills. Ore can be obtained from merchants as well as other adventurers. Visit Therin in Snowhill and pick up ten smelted copper bars for Smitty.
35789	Pick up ten smelted copper bars from Therin.
35790	Therin can be found in the Singing Crystal Mines in Snowhill.
35791	I am not a miner but I don't have any problems with obtaining ore. I get most of mine from Therin in Singing Crystal Mines. In fact I need some more ore at this very moment. Can you visit Therin and pick some up for me?
35792	Return the smelted bars to Smitty.
35794	Yeah, I do have some bars of ore for Smitty. He already paid, so go ahead and take them to him. 
35801	Trixi recently canceled a huge order for some new pickaxes to be forged and I just can't understand why. You would think she would need some more to give out to the miners that lost theirs when they darted out of the Bat Caves recently. Can you go talk to her and figure out what is going on?
35802	Talk to Trixi and see why she canceled her order with Smitty for new pickaxes.
35803	Trixi can be found in Singing Crystal Mines in Snowhill.
35804	Yeah I canceled my rush order with Smitty. I decided that mining tools won't get rid of the bat problems in the Bat Caves, but warriors will. Tell him I am sorry.
35805	Return to Smitty and let him know why Trixi canceled her order.
35806	Smitty can be found in Snowhill
35810	I just could not spare the money to get new mining tools forged when I know that the miners are still scared of the monstrous bats in the Bat Caves. That is why I hired a warrior named Brody Sparfist to take care of the bats. He will need a weapon though. Could you forge a warrior copper axe and take it to him? He should be right outside the mine, near the entrance.
